ip;date;time;request
200.238.75.200;19/Jul/2024;11:37:05 -0300;/admin/pfc_app/validacao_ch/129/change/?_changelist_filters=instituicao_promotora%3DEscola%2Bde%2BContas%2Bprofessor%2BBarreto%2BGuimaraes
200.238.75.200;19/Jul/2024;11:37:12 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+Contas+professor+Barreto+Guimaraes
200.238.75.200;19/Jul/2024;11:37:16 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+Gest%C3%A3o+do+Paran%C3%A1
200.238.75.200;19/Jul/2024;11:37:19 -0300;/admin/pfc_app/validacao_ch/169/change/?_changelist_filters=instituicao_promotora%3DEscola%2Bde%2BGest%25C3%25A3o%2Bdo%2BParan%25C3%25A1
200.238.75.200;19/Jul/2024;11:37:44 -0300;/admin/pfc_app/validacao_ch/169/change/?_changelist_filters=instituicao_promotora%3DEscola%2Bde%2BGest%25C3%25A3o%2Bdo%2BParan%25C3%25A1
200.238.75.200;19/Jul/2024;11:37:51 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+Gest%C3%A3o+do+Paran%C3%A1
200.238.75.200;19/Jul/2024;11:37:55 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+controle+interno
200.238.75.200;19/Jul/2024;11:37:57 -0300;/admin/pfc_app/validacao_ch/31/change/?_changelist_filters=instituicao_promotora%3DEscola%2Bde%2Bcontrole%2Binterno
200.238.75.200;19/Jul/2024;11:38:01 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Escola+de+controle+interno
200.238.75.200;19/Jul/2024;11:38:07 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Gove
200.238.75.200;19/Jul/2024;11:38:10 -0300;/admin/pfc_app/validacao_ch/159/change/?_changelist_filters=instituicao_promotora%3DGove
200.238.75.200;19/Jul/2024;11:38:18 -0300;/admin/pfc_app/validacao_ch/159/change/?_changelist_filters=instituicao_promotora%3DGove
200.238.75.200;19/Jul/2024;11:38:24 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Gove
200.238.75.200;19/Jul/2024;11:38:29 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Gter+srl
200.238.75.200;19/Jul/2024;11:38:40 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Gter+srl
200.238.75.200;19/Jul/2024;11:38:44 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Instituto+Federal+de+Educa%C3%A7%C3%A3o%2C+Ci%C3%AAncia+e+Tecnologia+do+Rio+Grande+do+Sul
200.238.75.200;19/Jul/2024;11:38:48 -0300;/admin/pfc_app/validacao_ch/190/change/?_changelist_filters=instituicao_promotora%3DInstituto%2BFederal%2Bde%2BEduca%25C3%25A7%25C3%25A3o%252C%2BCi%25C3%25AAncia%2Be%2BTecnologia%2Bdo%2BRio%2BGrande%2Bdo%2BSul
200.238.75.200;19/Jul/2024;11:39:03 -0300;/admin/pfc_app/validacao_ch/190/change/?_changelist_filters=instituicao_promotora%3DInstituto%2BFederal%2Bde%2BEduca%25C3%25A7%25C3%25A3o%252C%2BCi%25C3%25AAncia%2Be%2BTecnologia%2Bdo%2BRio%2BGrande%2Bdo%2BSul
200.238.75.200;19/Jul/2024;11:39:08 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Instituto+Federal+de+Educa%C3%A7%C3%A3o%2C+Ci%C3%AAncia+e+Tecnologia+do+Rio+Grande+do+Sul
200.238.75.200;19/Jul/2024;11:39:13 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Instituto+Legislativo+Brasileiro%5CSENADO
200.238.75.200;19/Jul/2024;11:39:16 -0300;/admin/pfc_app/validacao_ch/203/change/?_changelist_filters=instituicao_promotora%3DInstituto%2BLegislativo%2BBrasileiro%255CSENADO
200.238.75.200;19/Jul/2024;11:39:21 -0300;/admin/pfc_app/validacao_ch/203/change/?_changelist_filters=instituicao_promotora%3DInstituto%2BLegislativo%2BBrasileiro%255CSENADO
200.238.75.200;19/Jul/2024;11:39:32 -0300;/admin/pfc_app/validacao_ch/203/change/?_changelist_filters=instituicao_promotora%3DInstituto%2BLegislativo%2BBrasileiro%255CSENADO
200.238.75.200;19/Jul/2024;11:39:33 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Instituto+Legislativo+Brasileiro%5CSENADO
200.238.75.200;19/Jul/2024;11:39:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Instituto+do+Emprego+e+Forma%C3%A7%C3%A3o+Profissional+-+IEFP
200.238.75.200;19/Jul/2024;11:39:42 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=MDC+Psicologia+%26+Forma%C3%A7%C3%A3o
200.238.75.200;19/Jul/2024;11:39:50 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:39:53 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:39:55 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=META-5+Capacita%C3%A7%C3%B5es+na+Ind%C3%BAstria+de+Constru%C3%A7%C3%B5es+%28parceria+com+a+SEPE+-+Secretaria+de+Projetos+Especiais%29
200.238.75.200;19/Jul/2024;11:39:58 -0300;/admin/pfc_app/validacao_ch/115/change/?_changelist_filters=instituicao_promotora%3DMETA-5%2BCapacita%25C3%25A7%25C3%25B5es%2Bna%2BInd%25C3%25BAstria%2Bde%2BConstru%25C3%25A7%25C3%25B5es%2B%2528parceria%2Bcom%2Ba%2BSEPE%2B-%2BSecretaria%2Bde%2BProjetos%2BEspeciais%2529
200.238.75.200;19/Jul/2024;11:40:04 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:40:05 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;11:40:11 -0300;/admin/pfc_app/validacao_ch/115/change/?_changelist_filters=instituicao_promotora%3DMETA-5%2BCapacita%25C3%25A7%25C3%25B5es%2Bna%2BInd%25C3%25BAstria%2Bde%2BConstru%25C3%25A7%25C3%25B5es%2B%2528parceria%2Bcom%2Ba%2BSEPE%2B-%2BSecretaria%2Bde%2BProjetos%2BEspeciais%2529
200.238.75.200;19/Jul/2024;11:40:24 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=META-5+Capacita%C3%A7%C3%B5es+na+Ind%C3%BAstria+de+Constru%C3%A7%C3%B5es+%28parceria+com+a+SEPE+-+Secretaria+de+Projetos+Especiais%29
200.238.75.200;19/Jul/2024;11:40:29 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Meta5+-+Capacita%C3%A7%C3%A3o+na+Ind%C3%BAstria+da+Constru%C3%A7%C3%A3o
200.238.75.200;19/Jul/2024;11:40:32 -0300;/admin/pfc_app/validacao_ch/111/change/?_changelist_filters=instituicao_promotora%3DMeta5%2B-%2BCapacita%25C3%25A7%25C3%25A3o%2Bna%2BInd%25C3%25BAstria%2Bda%2BConstru%25C3%25A7%25C3%25A3o
200.238.75.200;19/Jul/2024;11:40:44 -0300;/admin/pfc_app/validacao_ch/111/change/?_changelist_filters=instituicao_promotora%3DMeta5%2B-%2BCapacita%25C3%25A7%25C3%25A3o%2Bna%2BInd%25C3%25BAstria%2Bda%2BConstru%25C3%25A7%25C3%25A3o
200.238.75.200;19/Jul/2024;11:40:51 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Meta5+-+Capacita%C3%A7%C3%A3o+na+Ind%C3%BAstria+da+Constru%C3%A7%C3%A3o
200.238.75.200;19/Jul/2024;11:40:55 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Minist%C3%A9rio+da+Gest%C3%A3o+e+da+Inova%C3%A7%C3%A3o+em+Servi%C3%A7os+P%C3%BAblicos
200.238.75.200;19/Jul/2024;11:40:57 -0300;/admin/pfc_app/validacao_ch/156/change/?_changelist_filters=instituicao_promotora%3DMinist%25C3%25A9rio%2Bda%2BGest%25C3%25A3o%2Be%2Bda%2BInova%25C3%25A7%25C3%25A3o%2Bem%2BServi%25C3%25A7os%2BP%25C3%25BAblicos
200.238.75.200;19/Jul/2024;11:41:09 -0300;/admin/pfc_app/validacao_ch/156/change/?_changelist_filters=instituicao_promotora%3DMinist%25C3%25A9rio%2Bda%2BGest%25C3%25A3o%2Be%2Bda%2BInova%25C3%25A7%25C3%25A3o%2Bem%2BServi%25C3%25A7os%2BP%25C3%25BAblicos
200.238.75.200;19/Jul/2024;11:41:15 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Minist%C3%A9rio+da+Gest%C3%A3o+e+da+Inova%C3%A7%C3%A3o+em+Servi%C3%A7os+P%C3%BAblicos
200.238.75.200;19/Jul/2024;11:41:20 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SDS
200.238.75.200;19/Jul/2024;11:41:23 -0300;/admin/pfc_app/validacao_ch/146/change/?_changelist_filters=instituicao_promotora%3DSDS
200.238.75.200;19/Jul/2024;11:41:41 -0300;/admin/pfc_app/validacao_ch/146/change/?_changelist_filters=instituicao_promotora%3DSDS
200.238.75.200;19/Jul/2024;11:41:47 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SDS
200.238.75.200;19/Jul/2024;11:41:54 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SENAT+-+Servi%C3%A7o+Nacional+de+Aprendizagem+do+Transporte
200.238.75.200;19/Jul/2024;11:41:56 -0300;/admin/pfc_app/validacao_ch/144/change/?_changelist_filters=instituicao_promotora%3DSENAT%2B-%2BServi%25C3%25A7o%2BNacional%2Bde%2BAprendizagem%2Bdo%2BTransporte
200.238.75.200;19/Jul/2024;11:42:00 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:42:00 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;11:42:15 -0300;/admin/pfc_app/validacao_ch/144/change/?_changelist_filters=instituicao_promotora%3DSENAT%2B-%2BServi%25C3%25A7o%2BNacional%2Bde%2BAprendizagem%2Bdo%2BTransporte
200.238.75.200;19/Jul/2024;11:42:20 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:42:21 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SENAT+-+Servi%C3%A7o+Nacional+de+Aprendizagem+do+Transporte
200.238.75.200;19/Jul/2024;11:42:26 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SEPE
200.238.75.200;19/Jul/2024;11:42:26 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:42:29 -0300;/admin/pfc_app/validacao_ch/124/change/?_changelist_filters=instituicao_promotora%3DSEPE
200.238.75.200;19/Jul/2024;11:42:29 -0300;/inscrever/30/
200.238.75.200;19/Jul/2024;11:42:29 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:42:35 -0300;/admin/pfc_app/validacao_ch/124/change/?_changelist_filters=instituicao_promotora%3DSEPE
200.238.75.200;19/Jul/2024;11:42:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SEPE
200.238.75.200;19/Jul/2024;11:42:43 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=SEPE
200.238.75.200;19/Jul/2024;11:42:47 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria++de+Estado+de+Planejamento+e+Gest%C3%A3o+de+MG
200.238.75.200;19/Jul/2024;11:42:51 -0300;/admin/pfc_app/validacao_ch/132/change/?_changelist_filters=instituicao_promotora%3DSecretaria%2B%2Bde%2BEstado%2Bde%2BPlanejamento%2Be%2BGest%25C3%25A3o%2Bde%2BMG
200.238.75.200;19/Jul/2024;11:43:13 -0300;/admin/pfc_app/validacao_ch/132/change/?_changelist_filters=instituicao_promotora%3DSecretaria%2B%2Bde%2BEstado%2Bde%2BPlanejamento%2Be%2BGest%25C3%25A3o%2Bde%2BMG
200.238.75.200;19/Jul/2024;11:43:18 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria++de+Estado+de+Planejamento+e+Gest%C3%A3o+de+MG
200.238.75.200;19/Jul/2024;11:43:22 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+Estadual+de+Sa%C3%BAde+do+Estado+de+Pernambuco+-+SES
200.238.75.200;19/Jul/2024;11:43:25 -0300;/admin/pfc_app/validacao_ch/155/change/?_changelist_filters=instituicao_promotora%3DSecretaria%2BEstadual%2Bde%2BSa%25C3%25BAde%2Bdo%2BEstado%2Bde%2BPernambuco%2B-%2BSES
200.238.75.200;19/Jul/2024;11:43:28 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+Estadual+de+Sa%C3%BAde+do+Estado+de+Pernambuco+-+SES
200.238.75.200;19/Jul/2024;11:43:32 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+Estadual+de+Sa%C3%BAde+do+Estado+de+Pernambuco+-+SES
200.238.75.200;19/Jul/2024;11:43:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+de+Administra%C3%A7%C3%A3o+do+Estado
200.238.75.200;19/Jul/2024;11:43:41 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:43:41 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;11:43:41 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+de+Administra%C3%A7%C3%A3o+do+Estado
200.238.75.200;19/Jul/2024;11:43:46 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+de+Administra%C3%A7%C3%A3o+do+Estado
200.238.75.200;19/Jul/2024;11:43:49 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+de+Defesa+Social+-+GGACE
200.238.75.200;19/Jul/2024;11:43:54 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Secretaria+de+Defesa+Social+-+GGACE
200.238.75.200;19/Jul/2024;11:43:57 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=TCE%2FPE+-+Escola+de+Contas+P%C3%BAblicas+Professor+Barreto+Guimar%C3%A3es
200.238.75.200;19/Jul/2024;11:44:02 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=TCE%2FPE+-+Escola+de+Contas+P%C3%BAblicas+Professor+Barreto+Guimar%C3%A3es
200.238.75.200;19/Jul/2024;11:44:06 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Tribunal+de+Contas+do+Estado+de+Pernambuco
200.238.75.200;19/Jul/2024;11:44:11 -0300;/admin/pfc_app/validacao_ch/201/change/?_changelist_filters=instituicao_promotora%3DTribunal%2Bde%2BContas%2Bdo%2BEstado%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:44:16 -0300;/admin/pfc_app/validacao_ch/201/change/?_changelist_filters=instituicao_promotora%3DTribunal%2Bde%2BContas%2Bdo%2BEstado%2Bde%2BPernambuco
200.238.75.200;19/Jul/2024;11:44:17 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=Tribunal+de+Contas+do+Estado+de+Pernambuco
200.238.75.200;19/Jul/2024;11:44:21 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=TCE%2FPE+-+Escola+de+Contas+P%C3%BAblicas+Professor+Barreto+Guimar%C3%A3es
200.238.75.200;19/Jul/2024;11:44:23 -0300;/admin/pfc_app/validacao_ch/99/change/?_changelist_filters=instituicao_promotora%3DTCE%252FPE%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BProfessor%2BBarreto%2BGuimar%25C3%25A3es
200.238.75.200;19/Jul/2024;11:44:27 -0300;/admin/pfc_app/validacao_ch/99/change/?_changelist_filters=instituicao_promotora%3DTCE%252FPE%2B-%2BEscola%2Bde%2BContas%2BP%25C3%25BAblicas%2BProfessor%2BBarreto%2BGuimar%25C3%25A3es
200.238.75.200;19/Jul/2024;11:44:31 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=TCE%2FPE+-+Escola+de+Contas+P%C3%BAblicas+Professor+Barreto+Guimar%C3%A3es
200.238.75.200;19/Jul/2024;11:44:37 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=UPE+-+FCAP
200.238.75.200;19/Jul/2024;11:44:42 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=o+Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:44:46 -0300;/admin/pfc_app/validacao_ch/116/change/?_changelist_filters=instituicao_promotora%3Do%2BCentro%2Bde%2BApoio%2BOperacional%2Bde%2BDefesa%2Bda%2BEduca%25C3%25A7%25C3%25A3o%2B-%2BMPPE
200.238.75.200;19/Jul/2024;11:44:53 -0300;/admin/pfc_app/validacao_ch/?instituicao_promotora=o+Centro+de+Apoio+Operacional+de+Defesa+da+Educa%C3%A7%C3%A3o+-+MPPE
200.238.75.200;19/Jul/2024;11:44:59 -0300;/admin/pfc_app/validacao_ch/?
200.238.75.200;19/Jul/2024;11:45:05 -0300;/admin/pfc_app/validacao_ch/191/change/
200.238.75.200;19/Jul/2024;11:49:25 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:49:25 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;11:49:36 -0300;/reset-password/
200.238.75.200;19/Jul/2024;11:49:57 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:49:57 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;11:50:55 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:51:10 -0300;/inscrever/30/
200.238.75.200;19/Jul/2024;11:51:10 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:55:25 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:55:25 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;11:58:32 -0300;/reset-password/
200.238.75.200;19/Jul/2024;11:58:41 -0300;/cursos/
200.238.75.200;19/Jul/2024;11:58:41 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;11:58:43 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;11:59:26 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;11:59:33 -0300;/inscrever/30/
200.238.75.200;19/Jul/2024;11:59:33 -0300;/cursos/
200.238.75.200;19/Jul/2024;12:00:19 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;12:00:39 -0300;/inscrever/30/
200.238.75.200;19/Jul/2024;12:00:39 -0300;/cursos/
200.238.75.200;19/Jul/2024;12:00:54 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;12:01:08 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;12:01:38 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;12:01:46 -0300;/cursos/
200.238.75.200;19/Jul/2024;12:43:16 -0300;/cursos/
200.238.75.200;19/Jul/2024;13:26:50 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:28:34 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:46:37 -0300;/cursos/
200.238.75.200;19/Jul/2024;13:46:48 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:47:00 -0300;/admin/pfc_app/validacao_ch/191/change/
200.238.75.200;19/Jul/2024;13:47:57 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:48:10 -0300;/admin/pfc_app/validacao_ch/150/change/
200.238.75.200;19/Jul/2024;13:49:07 -0300;/admin/pfc_app/validacao_ch/150/change/
200.238.75.200;19/Jul/2024;13:49:15 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:49:47 -0300;/admin/pfc_app/validacao_ch/120/change/
200.238.75.200;19/Jul/2024;13:49:52 -0300;/admin/pfc_app/validacao_ch/120/change/
200.238.75.200;19/Jul/2024;13:49:55 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:50:09 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;13:50:20 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;13:50:36 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;13:51:12 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;13:51:36 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;13:52:02 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;13:52:15 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;13:52:31 -0300;/admin/pfc_app/validacao_ch/34/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;13:52:43 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;13:52:49 -0300;/admin/pfc_app/validacao_ch/28/change/?_changelist_filters=p%3D2
200.238.75.200;19/Jul/2024;13:52:55 -0300;/admin/pfc_app/validacao_ch/?p=2
200.238.75.200;19/Jul/2024;14:03:15 -0300;/cursos/
200.238.75.200;19/Jul/2024;14:03:42 -0300;/cursos/
200.238.75.200;19/Jul/2024;14:05:45 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;14:15:55 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;14:19:20 -0300;/cursos/
200.238.75.200;19/Jul/2024;14:19:23 -0300;/update-profile/
200.238.75.200;19/Jul/2024;14:20:18 -0300;/change-password/
200.238.75.200;19/Jul/2024;14:21:05 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;14:21:12 -0300;/curso_detail/33
200.238.75.200;19/Jul/2024;14:21:20 -0300;/inscrever/34/
200.238.75.200;19/Jul/2024;14:21:20 -0300;/cursos/
200.238.75.200;19/Jul/2024;14:21:26 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;14:23:10 -0300;/curso_detail/34
200.238.75.200;19/Jul/2024;14:23:43 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;14:24:01 -0300;/curso_detail/31
200.238.75.200;19/Jul/2024;14:24:15 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;14:24:27 -0300;/curso_detail/32
200.238.75.200;19/Jul/2024;14:25:10 -0300;/logout/
200.238.75.200;19/Jul/2024;14:29:12 -0300;/usuarios_sem_ch/
200.238.75.200;19/Jul/2024;14:29:19 -0300;/usuarios_sem_ch/
200.238.75.200;19/Jul/2024;14:30:14 -0300;/usuarios_sem_ch/?csrfmiddlewaretoken=AQg1YmBrNuUx0SF4R9KCWfhv3SiHFiRaTFizGrADsgbR5B0aIeMpa51MrUXLy7uj&nome__icontains=carlos&email__icontains=&lotacao=---------&lotacao_especifica=---------
200.238.75.200;19/Jul/2024;14:30:20 -0300;/usuarios_sem_ch/?csrfmiddlewaretoken=ET5bQEdmkPbmNcIfrA55htJuT0elzrO5XI7JyJcyZBsGSV3liF7SvjtLh2Tpsgre&nome__icontains=&email__icontains=contato&lotacao=---------&lotacao_especifica=---------
200.238.75.200;19/Jul/2024;14:30:23 -0300;/usuarios_sem_ch/?csrfmiddlewaretoken=GARawPdp0JW4ScpaAHnc9FfczvJaqADAZpTIeUcBFvdoXVKgrMpZnvZtXxoejpgJ&nome__icontains=&email__icontains=silvau&lotacao=---------&lotacao_especifica=---------
200.238.75.200;19/Jul/2024;14:30:33 -0300;/usuarios_sem_ch/?csrfmiddlewaretoken=YkpXpLgWI17Ef11BXsPTfc416DWi62zwh9rv7Qf8nNoYkKmHOxRGt2OiuFBmZRcF&nome__icontains=&email__icontains=&lotacao=SEPLAG&lotacao_especifica=IGPE
200.238.75.200;19/Jul/2024;14:30:38 -0300;/usuarios_sem_ch/
200.238.75.200;19/Jul/2024;14:39:05 -0300;/logout/
200.238.75.200;19/Jul/2024;14:39:38 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;14:39:52 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;14:39:58 -0300;/curadoria_show/
200.238.75.200;19/Jul/2024;14:39:58 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;14:41:54 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;14:42:02 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;14:42:36 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;14:42:43 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;14:43:09 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;14:46:45 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;14:46:45 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;14:49:23 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;14:49:23 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;14:50:15 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;14:50:15 -0300;/accounts/login/?next=/curso_detail/30
200.238.75.200;19/Jul/2024;14:50:22 -0300;/registrar/
200.238.75.200;19/Jul/2024;14:50:37 -0300;/reset-password/
200.238.75.200;19/Jul/2024;14:51:13 -0300;/cursos/
200.238.75.200;19/Jul/2024;14:51:13 -0300;/accounts/login/?next=/cursos/
200.238.75.200;19/Jul/2024;14:53:39 -0300;/curso_detail/30
200.238.75.200;19/Jul/2024;14:53:58 -0300;/inscrever/30/
200.238.75.200;19/Jul/2024;14:53:58 -0300;/cursos/
200.238.75.200;19/Jul/2024;15:24:14 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;15:24:35 -0300;/cursos/
200.238.75.200;19/Jul/2024;15:24:39 -0300;/inscricoes/
200.238.75.200;19/Jul/2024;15:24:45 -0300;/generate_all_pdfs/12/1/
200.238.75.200;19/Jul/2024;15:24:45 -0300;/generate_all_pdfs/12/1/
200.238.75.200;19/Jul/2024;15:24:46 -0300;/generate_all_pdfs/12/1/
200.238.75.200;19/Jul/2024;15:24:48 -0300;/generate_all_pdfs/20/1/
200.238.75.200;19/Jul/2024;15:24:48 -0300;/generate_all_pdfs/16/1/
200.238.75.200;19/Jul/2024;15:25:04 -0300;/generate_all_pdfs/12/1/
200.238.75.200;19/Jul/2024;15:28:49 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;15:28:49 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;15:28:59 -0300;/registrar/
200.238.75.200;19/Jul/2024;15:38:08 -0300;/admin/pfc_app/validacao_ch/
200.238.75.200;19/Jul/2024;15:38:14 -0300;/admin/pfc_app/validacao_ch/203/change/
200.238.75.200;19/Jul/2024;15:42:51 -0300;/cursos/
200.238.75.200;19/Jul/2024;15:42:55 -0300;/ch/
200.238.75.200;19/Jul/2024;15:43:01 -0300;/inscricoes/
200.238.75.200;19/Jul/2024;15:48:40 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;15:48:41 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;15:49:16 -0300;/registrar/
200.238.75.200;19/Jul/2024;16:04:09 -0300;/inscricoes/
200.238.75.200;19/Jul/2024;16:04:15 -0300;/generate_all_pdfs/12/1/
200.238.75.200;19/Jul/2024;16:10:57 -0300;/cursos/
200.238.75.200;19/Jul/2024;16:25:48 -0300;/cursos/
200.238.75.200;19/Jul/2024;16:29:27 -0300;/curso_detail/27
200.238.75.200;19/Jul/2024;16:29:27 -0300;/accounts/login/?next=/curso_detail/27
200.238.75.200;19/Jul/2024;16:29:33 -0300;/reset-password/
